restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
3402,Mealful Rolls - India's Biggest Rolls,4.2,"Rolls, Fast Food",153,"City Market, Bangalore",77.57627054,12.965718,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-city-market-bangalore/order,200
3403,Sardarji Londonwaley,3.6,"North Indian, Chinese, Mughlai",10900,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/sardarji-londonwaley-kalyan-nagar-bangalore/order,400
3404,Paradise Biryani,4,"Biryani, North Indian, Kebab",3955,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/paradise-biryani-rajajinagar-bangalore/order,350
3405,Hoskote Dum Biryani House,3.9,"Biryani, North Indian, South Indian, Fast Food, Chinese, Beverages, Sichuan",189,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/hoskote-dum-biryani-house-electronic-city-bangalore/order,200
3406,Corner House Ice Creams,4.5,"Ice Cream, Desserts, Shake",16900,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/corner-house-ice-creams-indiranagar-bangalore/order,150
3407,Potful - Claypot Biryanis,4.2,"Biryani, Kebab, Mughlai, North Indian, Desserts, Beverages",599,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/potful-claypot-biryanis-bommanahalli-bangalore/order,350
3408,AL-Arabic Shawarma,4.1,"Arabian, Shawarma",234,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/al-arabic-shawarma-indiranagar-bangalore/order,150
3409,Mad Over Donuts,4,"Desserts, Waffle, Beverages",1445,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/mad-over-donuts-hsr-bangalore/order,100
3410,KFC,4,"Burger, Fast Food, Biryani, Desserts, Beverages",4210,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/kfc-2-banashankari-bangalore/order,200
3411,The Delhi Ritual,3.8,"North Indian, Chinese, Fast Food, Desserts, Beverages",519,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/the-delhi-ritual-rajajinagar-bangalore/order,200
3412,Anand Sweets And Savouries,4.3,"Mithai, Street Food, North Indian, Beverages",123,"Kumaraswamy Layout, Bangalore",77.5553179,12.9081487,https://www.zomato.com/bangalore/anand-sweets-and-savouries-kumaraswamy-layout-bangalore/order,150
3413,Saravana Bhavan Hotel,4,South Indian,58,"Koramangala 8th Block, Bangalore",77.617338,12.9408685,https://www.zomato.com/bangalore/saravana-bhavan-hotel-koramangala-8th-block-bangalore/order,50
3414,Beijing Bites,4,"Chinese, Thai, Seafood, Healthy Food, Sichuan",4934,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/beijing-bites-btm/order,400
3415,Ayda Persian Kitchen,3.9,"North Indian, Iranian, Biryani, Kebab, Mughlai, Beverages",155,"Church Street, Bangalore",77.6026774,12.9755105,https://www.zomato.com/bangalore/ayda-persian-kitchen-church-street/order,475
3416,Biryani By Kilo,4.2,"Biryani, Hyderabadi, North Indian, Kebab, Mughlai, Desserts",900,"Nagawara, Bangalore",77.6209093,13.0431413,https://www.zomato.com/bangalore/biryani-by-kilo-nagawara-bangalore/order,400
3417,The Good Bowl,3.8,"North Indian, Pasta, Italian",2257,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/the-good-bowl-bannerghatta-road-bangalore/order,200
3418,Peppy Parathas & Rolls By Chai Point,3.8,"Fast Food, North Indian, Rolls, Healthy Food",11,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/peppy-parathas-rolls-by-chai-point-indiranagar-bangalore/order,200
3419,Fresh Bites,3.8,"North Indian, Chinese",254,"Banaswadi, Bangalore",77.6518539,13.0141618,https://www.zomato.com/bangalore/fresh-bites-banaswadi-bangalore/order,100
3420,The Dessert Heaven - Pure Veg,3.8,"Desserts, Bakery",253,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/the-dessert-heaven-pure-veg-rajajinagar-bangalore/order,300
3421,Chai Point,4,"Tea, Beverages, Shake, Fast Food, Rolls, Desserts, Coffee",4603,"MG Road, Bangalore",77.6067902,12.9755264,https://www.zomato.com/bangalore/chai-point-mg-road/order,150
3422,Green Onion,3.9,"Chinese, Seafood, Sichuan",191,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/green-onion-bellandur-bangalore/order,350
3423,A2B - Adyar Ananda Bhavan,3.9,"South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Desserts",16300,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-1-electronic-city/order,250
3424,FB Café By Frozen Bottle,3.4,Bakery,43,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/fb-caf%C3%A9-by-frozen-bottle-banashankari-bangalore/order,250
3425,Sultan Rolls & Sandwiches,3.7,"Biryani, North Indian, Shawarma, Rolls",6674,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/sultan-rolls-sandwiches-new-bel-road-bangalore/order,150
3426,Kwality Wall’s Frozen Dessert and Ice Cream Shop,4.6,"Ice Cream, Desserts",732,"Shivajinagar, Bangalore",77.6075416,12.986391,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-shivajinagar-bangalore/order,100
3427,Keventers - Milkshakes & Desserts,4,"Shake, Beverages, Ice Cream",1164,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-electronic-city-bangalore/order,200
3428,Rolls On Wheels,4,"Rolls, Fast Food, Chinese",1802,"Nagarbhavi, Bangalore",77.51126721,12.95961755,https://www.zomato.com/bangalore/rolls-on-wheels-nagarbhavi/order,150
3429,Jus' Trufs,3.8,"Cafe, Italian, Fast Food, Pizza, Desserts, Beverages",1572,"Jakkur, Bangalore",77.6068938,13.0784743,https://www.zomato.com/bangalore/jus-trufs-jakkur-bangalore/order,500
3430,Shyamji's Chole Bhature,4.2,"North Indian, Street Food, Beverages, Desserts",1,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/shyamjis-chole-bhature-electronic-city-bangalore/order,150
3431,Keventers - Milkshakes & Desserts,4.2,"Shake, Beverages, Ice Cream",3526,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-hsr-bangalore/order,200
3432,Edabba,3.9,"North Indian, Biryani, Chinese",134,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/edabba-electronic-city-bangalore/order,200
3433,Punjabi Pure Veg Restaurant Since 1994,3.8,"North Indian, Beverages, Chinese",744,"Majestic, Bangalore",77.5728757,12.9757079,https://www.zomato.com/bangalore/punjabi-pure-veg-restaurant-since-1994-1-majestic-bangalore/order,175
3434,Pizza@88,3.2,"Pizza, Fast Food, Beverages, Shake",371,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/pizza@88-btm-bangalore/order,200
3435,Simply Meal,3.8,"Andhra, South Indian",392,"Wilson Garden, Bangalore",77.5968273,12.9489339,https://www.zomato.com/bangalore/simply-meal-1-wilson-garden-bangalore/order,50
3436,Pizza Hut,3.6,"Pizza, Fast Food, Desserts, Beverages",8552,"Koramangala 6th Block, Bangalore",77.6238477,12.9390255,https://www.zomato.com/bangalore/pizza-hut-koramangala-6th-block/order,300
3437,Bismillah Hotel,4.5,"Chinese, South Indian",175,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/bismillah-hotel-3-btm-bangalore/order,100
3438,Nizam's Kitchens,3.6,"Biryani, Mughlai, Andhra, Hyderabadi, South Indian, North Indian",360,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/nizams-kitchens-electronic-city-bangalore/order,150
3439,CupCake Noggins By CakeZone,3.6,"Bakery, Desserts",48,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/cupcake-noggins-by-cakezone-basavanagudi-bangalore/order,150
3440,Behrouz Biryani,4.2,"Biryani, Kebab, Hyderabadi, Lucknowi",4364,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/behrouz-biryani-banashankari-bangalore/order,500
3441,Mad Square Sandwich Stop!,3.6,Sandwich,62,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/mad-square-sandwich-stop-bommanahalli-bangalore/order,200
3442,LeanCrust Pizza- ThinCrust Experts,4.3,"Pizza, Fast Food, Beverages, Desserts",162,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/leancrust-pizza-thincrust-experts-bellandur-bangalore/order,400
3443,Kake Di Hatti,0,"North Indian, Chinese, Beverages",0,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/kake-di-hatti-1-banashankari-bangalore/order,500
3444,Magnolia Bakery,4.4,"Bakery, Desserts",2870,"RMZ Ecoworld, Bellandur, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/magnolia-bakery-bellandur-bangalore/order,150
3445,Andhra Meals Menu,4.2,Andhra,71,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/andhra-meals-menu-bommanahalli-bangalore/order,300
3446,Hotel Karavali Fishland,0,"Seafood, North Indian, Mughlai, Chinese",4,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/hotel-karavali-fishland-vijay-nagar-bangalore/order,225
3447,R R Noodles Express,3.5,"Chinese, Sichuan",2270,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/r-r-noodles-express-marathahalli-bangalore/order,150
3448,Green Pepper,3.9,"Kerala, Biryani, North Indian, South Indian, Seafood, Chinese, Sichuan",11500,"Jeevan Bhima Nagar, Bangalore",77.6568367,12.9678074,https://www.zomato.com/bangalore/green-pepper-jeevan-bhima-nagar/order,225
3449,ZAZA 22 Spice Awadhi Biryani,4,"Biryani, Mughlai, North Indian",784,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/zaza-22-spice-awadhi-biryani-indiranagar-bangalore/order,250
3450,Dial A Biryani,0,"Biryani, North Indian",4,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/dial-a-biryani-whitefield-bangalore/order,350
3451,Garden Fresh,4.2,"Beverages, Juices, Healthy Food",3940,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/garden-fresh-btm/order,100
3452,Glen's Bakehouse,4.1,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts",5552,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/glens-bakehouse-whitefield/order,400
3453,Sri Sapana Dhaba,3.3,"North Indian, Mughlai, Chinese, Sichuan",4952,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/sri-sapana-dhaba-btm-bangalore/order,150
3454,Homely MealBox,4,"Chinese, North Indian",435,"Koramangala 1st Block, Bangalore",77.6308832,12.9275886,https://www.zomato.com/bangalore/homely-mealbox-koramangala-1st-block-bangalore/order,200
3455,Jalpaan,4,"North Indian, Italian, Street Food, Desserts, Beverages",1251,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/jalpaan-rajajinagar/order,450
3456,Shafiz Lajawaab,4.1,"North Indian, Chinese, South Indian, Sichuan, Mughlai",139,"RT Nagar, Bangalore",77.595715,13.0227204,https://www.zomato.com/bangalore/shafiz-lajawaab-1-rt-nagar-bangalore/order,175
3457,Goila Butter Chicken,4.3,North Indian,98,"Sanjay Nagar, Bangalore",77.6958748,12.9578658,https://www.zomato.com/bangalore/goila-butter-chicken-sanjay-nagar-bangalore/order,350
3458,Ambur Five Star Dum Biryani,3.4,"Biryani, South Indian, Fast Food",830,"Hebbal, Bangalore",77.5919,13.0382184,https://www.zomato.com/bangalore/ambur-five-star-dum-biryani-hebbal/order,125
3459,The Taste Hub,3.5,"Fast Food, Biryani, Lebanese, Beverages",57,"RT Nagar, Bangalore",77.595715,13.0227204,https://www.zomato.com/bangalore/the-taste-hub-rt-nagar-bangalore/order,100
3460,Sri Udupi Garden,3.6,"South Indian, Chinese, North Indian",83,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/sri-udupi-garden-marathahalli-bangalore/order,150
3461,Huliyappa's Donne Biryani,4.1,"Biryani, South Indian",923,"RT Nagar, Bangalore",77.595715,13.0227204,https://www.zomato.com/bangalore/huliyappas-donne-biryani-rt-nagar/order,175
3462,Hammered,3.7,"North Indian, Chinese, Bar Food, Desserts, Beverages",590,"Sanjay Nagar, Bangalore",77.6958748,12.9578658,https://www.zomato.com/bangalore/hammered-sanjay-nagar-bangalore/order,900
3463,EatFit,4,"Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages",78100,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/eatfit-indiranagar-bangalore/order,200
3464,Biryani Trip - Destination Hyderabad,3.9,"Biryani, South Indian, Mughlai, Andhra, Desserts, Hyderabadi",2392,"ITPL Main Road, Whitefield, Bangalore",77.7272748,12.9805104,https://www.zomato.com/bangalore/biryani-trip-destination-hyderabad-1-itpl-main-road-whitefield-bangalore/order,300
3465,Kulfi Shulfi- Kulfis and Ice Cream,4.2,"Desserts, Ice Cream, Street Food",3,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/kulfi-shulfi-kulfis-and-ice-cream-1-malleshwaram-bangalore/order,100
3466,Hokart Sri Kaballama 99 Variety Dosa,3.4,South Indian,16,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/hokart-sri-kaballama-99-variety-dosa-hsr-bangalore/order,200
3467,Akshaya Deluxe,4.3,"North Indian, Chinese, Seafood, Biryani, Kebab",18400,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/akshaya-deluxe-new-bel-road/order,350
3468,Roti Wala. Com,4.1,"North Indian, Street Food, Healthy Food, Desserts",40500,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/roti-wala-com-btm-bangalore/order,150
3469,LV Lunch Home,4.2,South Indian,1703,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/lv-lunch-home-vijay-nagar-bangalore/order,100
3470,The Indian Rasoi,3.9,"Street Food, North Indian, Chinese, South Indian",293,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/the-indian-rasoi-jp-nagar-bangalore/order,150
3471,Mangalore Kitchen,4,"Mangalorean, Seafood, Chinese, North Indian, Andhra, Mughlai, Arabian, Beverages",7940,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/mangalore-kitchen-vijay-nagar-bangalore/order,250
3472,Great Indian Khichdi by EatFit,3.8,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",261,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-new-bel-road-bangalore/order,150
3473,LunchBox - Meals and Thalis,3.7,North Indian,371,"Kammanahalli, Bangalore",77.6377094,13.0093455,https://www.zomato.com/bangalore/lunchbox-meals-and-thalis-kammanahalli-bangalore/order,200
3474,Burger King,4.1,"Burger, Fast Food, Beverages, Desserts",24400,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/burger-king-rajajinagar/order,200
3475,Nadan Pothichoru,3.7,"Kerala, South Indian, Beverages",1341,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/nadan-pothichoru-1-new-bel-road-bangalore/order,200
3476,Budget Saapadu,3.4,"Biryani, South Indian, Chettinad, Tamil, Chinese, Andhra, Beverages",656,"ITPL Main Road, Whitefield, Bangalore",77.7272748,12.9805104,https://www.zomato.com/bangalore/budget-saapadu-itpl-main-road-whitefield-bangalore/order,100
3477,Slurpy Shakes,4,"Beverages, Burger, Fast Food, Bakery, Shake",215,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/slurpy-shakes-jayanagar-bangalore/order,200
3478,Reddy's Kitchen,3.4,"Biryani, Andhra, North Indian, Chinese, Hyderabadi, South Indian, Continental",604,"Banaswadi, Bangalore",77.6518539,13.0141618,https://www.zomato.com/bangalore/reddys-kitchen-1-banaswadi-bangalore/order,350
3479,Brahmins' Thatte Idli,4.3,South Indian,2127,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/brahmins-thatte-idli-1-malleshwaram-bangalore/order,75
3480,Delhi Dinner Darbar,4.2,"North Indian, Chinese, Biryani, Beverages",323,"Yeshwantpur, Bangalore",77.5529215,13.02383,https://www.zomato.com/bangalore/delhi-dinner-darbar-yeshwantpur-bangalore/order,100
3481,Khmer Kitchen,4.2,"Asian, Sushi, Desserts, Beverages",657,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/khmer-kitchen-jp-nagar-bangalore/order,950
3482,Prezzed Juicery,4.4,"Healthy Food, Salad, Sandwich, Street Food, Juices, Beverages",2323,"Koramangala 1st Block, Bangalore",77.6308832,12.9275886,https://www.zomato.com/bangalore/prezzed-juicery-koramangala-1st-block-bangalore/order,150
3483,The Nukkad Wala,3.9,"Sandwich, Fast Food, Beverages, Shake",66,"Koramangala 5th Block, Bangalore",77.6189768,12.9348429,https://www.zomato.com/bangalore/the-nukkad-wala-koramangala-5th-block-bangalore/order,100
3484,The Dessert Zone,4,"Desserts, Bakery",332,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/the-dessert-zone-jayanagar-bangalore/order,200
3485,Louis Burger,4.1,"Burger, Fast Food",768,"Lavelle Road, Bangalore",77.5997248,12.9749487,https://www.zomato.com/bangalore/louis-burger-lavelle-road-bangalore/order,350
3486,7 Days Restaurants,3.5,"North Indian, Chinese, Mughlai, Biryani, Sichuan",145,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/7-days-restaurants-marathahalli-bangalore/order,200
3487,Brahmins' Upahar,4.2,"South Indian, Street Food",245,"RT Nagar, Bangalore",77.595715,13.0227204,https://www.zomato.com/bangalore/brahmins-upahar-rt-nagar-bangalore/order,100
3488,Kapoor's Cafe,4.2,"North Indian, Beverages, Desserts",1375,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/kapoors-cafe-rajajinagar-bangalore/order,350
3489,McDonald's,4.1,"Burger, Fast Food, Beverages",4272,"Kadubeesanahalli, Bangalore",77.6972484,12.942199,https://www.zomato.com/bangalore/mcdonalds-kadubeesanahalli-bangalore/order,200
3490,SLAY Coffee,4.3,Coffee,593,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/slay-coffee-1-new-bel-road-bangalore/order,200
3491,Park Street,3.5,"North Indian, Bengali, Chinese, Street Food, Rolls, Biryani, Mishti",109,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/park-street-new-bel-road-bangalore/order,150
3492,Bharath Restaurant,4,"North Indian, Mughlai, Chinese, Rolls",1279,"Jalahalli, Bangalore",77.5483803,13.0464531,https://www.zomato.com/bangalore/bharath-restaurant-jalahalli/order,250
3493,Gupi Baghar Rannaghar,3.2,Bengali,153,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/gupi-baghar-rannaghar-electronic-city-bangalore/order,150
3494,Fabelle Chocolates - ITC Gardenia,4.3,Desserts,140,"ITC Gardenia, Bangalore",77.59574383,12.96717715,https://www.zomato.com/bangalore/fabelle-chocolates-itc-gardenia-richmond-road-bangalore/order,100
3495,Tawakkal Mubarak Hotel,3.7,"Mughlai, Biryani",1489,"Old Airport Road, Bangalore",77.6663946,12.9583828,https://www.zomato.com/bangalore/tawakkal-mubarak-hotel-airport-road/order,175
